tribunal,numero_formatado,numero_raw,classe,assuntos,url_consulta
TJRR,0800398-11.2026.8.23.0090,08003981120268230090,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0800398-11.2026.8.23.0090
TJRR,0800854-90.2026.8.23.0047,08008549020268230047,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0800854-90.2026.8.23.0047
TJRR,0815675-16.2026.8.23.0010,08156751620268230010,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0815675-16.2026.8.23.0010
TJRR,0815669-09.2026.8.23.0010,08156690920268230010,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0815669-09.2026.8.23.0010
TJRR,0815559-10.2026.8.23.0010,08155591020268230010,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0815559-10.2026.8.23.0010
TJRR,0815532-27.2026.8.23.0010,08155322720268230010,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0815532-27.2026.8.23.0010
TJRR,0815531-42.2026.8.23.0010,08155314220268230010,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0815531-42.2026.8.23.0010
TJRR,0815527-05.2026.8.23.0010,08155270520268230010,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0815527-05.2026.8.23.0010
TJRR,0815525-35.2026.8.23.0010,08155253520268230010,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0815525-35.2026.8.23.0010
TJRR,0800467-36.2026.8.23.0060,08004673620268230060,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0800467-36.2026.8.23.0060
TJRR,0815393-75.2026.8.23.0010,08153937520268230010,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0815393-75.2026.8.23.0010
TJRR,0815354-78.2026.8.23.0010,08153547820268230010,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0815354-78.2026.8.23.0010
TJRR,0815342-64.2026.8.23.0010,08153426420268230010,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0815342-64.2026.8.23.0010
TJRR,0815336-57.2026.8.23.0010,08153365720268230010,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0815336-57.2026.8.23.0010
TJRR,0815335-72.2026.8.23.0010,08153357220268230010,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0815335-72.2026.8.23.0010
TJRR,0815261-18.2026.8.23.0010,08152611820268230010,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0815261-18.2026.8.23.0010
TJRR,0815258-63.2026.8.23.0010,08152586320268230010,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0815258-63.2026.8.23.0010
TJRR,0815256-93.2026.8.23.0010,08152569320268230010,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0815256-93.2026.8.23.0010
TJRR,0815254-26.2026.8.23.0010,08152542620268230010,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0815254-26.2026.8.23.0010
TJRR,0800442-46.2026.8.23.0020,08004424620268230020,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0800442-46.2026.8.23.0020
TJRR,0815230-95.2026.8.23.0010,08152309520268230010,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0815230-95.2026.8.23.0010
TJRR,0815226-58.2026.8.23.0010,08152265820268230010,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0815226-58.2026.8.23.0010
TJRR,0815201-45.2026.8.23.0010,08152014520268230010,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0815201-45.2026.8.23.0010
TJRR,0815140-87.2026.8.23.0010,08151408720268230010,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0815140-87.2026.8.23.0010
TJRR,0815136-50.2026.8.23.0010,08151365020268230010,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0815136-50.2026.8.23.0010
TJRR,0815053-34.2026.8.23.0010,08150533420268230010,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0815053-34.2026.8.23.0010
TJRR,0815051-64.2026.8.23.0010,08150516420268230010,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0815051-64.2026.8.23.0010
TJRR,0815047-27.2026.8.23.0010,08150472720268230010,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0815047-27.2026.8.23.0010
TJRR,0815046-42.2026.8.23.0010,08150464220268230010,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0815046-42.2026.8.23.0010
TJRR,0815040-35.2026.8.23.0010,08150403520268230010,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0815040-35.2026.8.23.0010
TJRR,0815031-73.2026.8.23.0010,08150317320268230010,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0815031-73.2026.8.23.0010
TJRR,0815024-81.2026.8.23.0010,08150248120268230010,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0815024-81.2026.8.23.0010
TJRR,0815022-14.2026.8.23.0010,08150221420268230010,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0815022-14.2026.8.23.0010
TJRR,0814785-77.2026.8.23.0010,08147857720268230010,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0814785-77.2026.8.23.0010
TJRR,0814783-10.2026.8.23.0010,08147831020268230010,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrr.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0814783-10.2026.8.23.0010
TJRS,5101988-61.2026.8.21.7000,51019886120268217000,Agravo de Instrumento,"Contratos Bancários, Decisão Interlocutória",https://www.tjrs.jus.br/site/busca-solr/index.html?q=5101988-61.2026.8.21.7000
TJRS,5007956-92.2026.8.21.0039,50079569220268210039,Procedimento Comum Cível,"Práticas Abusivas, Repetição do Indébito, Contratos Bancários",https://www.tjrs.jus.br/site/busca-solr/index.html?q=5007956-92.2026.8.21.0039
TJRS,5101951-34.2026.8.21.7000,51019513420268217000,Agravo de Instrumento,Contratos Bancários,https://www.tjrs.jus.br/site/busca-solr/index.html?q=5101951-34.2026.8.21.7000
TJRS,5017540-76.2026.8.21.0010,50175407620268210010,Cumprimento de sentença,"Alienação Fiduciária, Contratos Bancários, Cláusulas Abusivas, Bancários",https://www.tjrs.jus.br/site/busca-solr/index.html?q=5017540-76.2026.8.21.0010
TJRS,5001611-53.2026.8.21.0058,50016115320268210058,Embargos à Execução,Contratos Bancários,https://www.tjrs.jus.br/site/busca-solr/index.html?q=5001611-53.2026.8.21.0058
TJRS,5000913-07.2024.8.21.0094,50009130720248210094,Apelação Cível,"Contratos Bancários, Práticas Abusivas, Indenização por Dano Moral",https://www.tjrs.jus.br/site/busca-solr/index.html?q=5000913-07.2024.8.21.0094
TJRS,5001564-84.2026.8.21.0024,50015648420268210024,Embargos à Execução,Contratos Bancários,https://www.tjrs.jus.br/site/busca-solr/index.html?q=5001564-84.2026.8.21.0024
TJRS,5101538-21.2026.8.21.7000,51015382120268217000,Agravo de Instrumento,"Contratos Bancários, Conexão ",https://www.tjrs.jus.br/site/busca-solr/index.html?q=5101538-21.2026.8.21.7000
TJRS,5017521-70.2026.8.21.0010,50175217020268210010,Cumprimento de sentença,"Cláusulas Abusivas, Contratos Bancários",https://www.tjrs.jus.br/site/busca-solr/index.html?q=5017521-70.2026.8.21.0010
TJRS,5101497-54.2026.8.21.7000,51014975420268217000,Agravo de Instrumento,"Cédula de Crédito Bancário, Contratos Bancários, Prescrição Intercorrente",https://www.tjrs.jus.br/site/busca-solr/index.html?q=5101497-54.2026.8.21.7000
TJRS,5049877-19.2025.8.21.0022,50498771920258210022,Apelação Cível,Contratos Bancários,https://www.tjrs.jus.br/site/busca-solr/index.html?q=5049877-19.2025.8.21.0022
TJRS,5101468-04.2026.8.21.7000,51014680420268217000,Agravo de Instrumento,Contratos Bancários,https://www.tjrs.jus.br/site/busca-solr/index.html?q=5101468-04.2026.8.21.7000
TJRS,5002367-50.2025.8.21.0041,50023675020258210041,Apelação Cível,"Cláusulas Abusivas, Contratos Bancários",https://www.tjrs.jus.br/site/busca-solr/index.html?q=5002367-50.2025.8.21.0041
TJRS,5002756-49.2026.8.21.0025,50027564920268210025,Procedimento Comum Cível,"Cédula de Crédito Bancário, Contratos Bancários, Bancários",https://www.tjrs.jus.br/site/busca-solr/index.html?q=5002756-49.2026.8.21.0025
TJRS,5088778-56.2024.8.21.0001,50887785620248210001,Apelação Cível,Contratos Bancários,https://www.tjrs.jus.br/site/busca-solr/index.html?q=5088778-56.2024.8.21.0001
TJRS,5001275-27.2026.8.21.0130,50012752720268210130,Procedimento Comum Cível,Contratos Bancários,https://www.tjrs.jus.br/site/busca-solr/index.html?q=5001275-27.2026.8.21.0130
TJRS,5080253-17.2026.8.21.0001,50802531720268210001,Execução de Título Extrajudicial,Contratos Bancários,https://www.tjrs.jus.br/site/busca-solr/index.html?q=5080253-17.2026.8.21.0001
TJRS,5080252-32.2026.8.21.0001,50802523220268210001,Procedimento Comum Cível,Contratos Bancários,https://www.tjrs.jus.br/site/busca-solr/index.html?q=5080252-32.2026.8.21.0001
TJRS,5001274-42.2026.8.21.0130,50012744220268210130,Procedimento Comum Cível,Contratos Bancários,https://www.tjrs.jus.br/site/busca-solr/index.html?q=5001274-42.2026.8.21.0130
TJRS,5005540-52.2026.8.21.0072,50055405220268210072,Embargos à Execução,"Contratos Bancários, Bancários, Interpretação / Revisão de Contrato",https://www.tjrs.jus.br/site/busca-solr/index.html?q=5005540-52.2026.8.21.0072
TJRS,5010859-09.2025.8.21.0016,50108590920258210016,Apelação Cível,"Bancários, Contratos Bancários",https://www.tjrs.jus.br/site/busca-solr/index.html?q=5010859-09.2025.8.21.0016
TJRS,5017505-19.2026.8.21.0010,50175051920268210010,Cumprimento de sentença,Contratos Bancários,https://www.tjrs.jus.br/site/busca-solr/index.html?q=5017505-19.2026.8.21.0010
TJRS,5008725-63.2026.8.21.0019,50087256320268210019,Procedimento do Juizado Especial Cível,Contratos Bancários,https://www.tjrs.jus.br/site/busca-solr/index.html?q=5008725-63.2026.8.21.0019
TJRS,5159680-34.2024.8.21.0001,51596803420248210001,Apelação Cível,"Contratos Bancários, Empréstimo consignado",https://www.tjrs.jus.br/site/busca-solr/index.html?q=5159680-34.2024.8.21.0001
TJRS,5004457-72.2026.8.21.0016,50044577220268210016,Procedimento do Juizado Especial Cível,"Indenização por Dano Moral, Contratos Bancários",https://www.tjrs.jus.br/site/busca-solr/index.html?q=5004457-72.2026.8.21.0016
TJRS,5041630-15.2025.8.21.0001,50416301520258210001,Apelação Cível,"Contratos Bancários, Empréstimo consignado, Revisão de Juros Remuneratórios, Capitalização/Anatocismo",https://www.tjrs.jus.br/site/busca-solr/index.html?q=5041630-15.2025.8.21.0001
TJRS,5080233-26.2026.8.21.0001,50802332620268210001,Procedimento Comum Cível,"Alienação Fiduciária, Empréstimo consignado, Contratos Bancários, Cláusulas Abusivas, Práticas Abusivas, Cartão de Crédito",https://www.tjrs.jus.br/site/busca-solr/index.html?q=5080233-26.2026.8.21.0001
TJRS,5001268-35.2026.8.21.0130,50012683520268210130,Procedimento Comum Cível,Contratos Bancários,https://www.tjrs.jus.br/site/busca-solr/index.html?q=5001268-35.2026.8.21.0130
TJRS,5003782-33.2024.8.21.0064,50037823320248210064,Apelação Cível,Contratos Bancários,https://www.tjrs.jus.br/site/busca-solr/index.html?q=5003782-33.2024.8.21.0064
TJRS,5001267-50.2026.8.21.0130,50012675020268210130,Procedimento Comum Cível,Contratos Bancários,https://www.tjrs.jus.br/site/busca-solr/index.html?q=5001267-50.2026.8.21.0130
TJRS,5035753-50.2024.8.21.0027,50357535020248210027,Apelação Cível,"Contratos Bancários, Revisão de Juros Remuneratórios, Capitalização/Anatocismo, Compra e Venda",https://www.tjrs.jus.br/site/busca-solr/index.html?q=5035753-50.2024.8.21.0027
TJRS,5080206-43.2026.8.21.0001,50802064320268210001,Execução de Título Extrajudicial,Contratos Bancários,https://www.tjrs.jus.br/site/busca-solr/index.html?q=5080206-43.2026.8.21.0001
TJRS,5029071-18.2024.8.21.0015,50290711820248210015,Apelação Cível,Contratos Bancários,https://www.tjrs.jus.br/site/busca-solr/index.html?q=5029071-18.2024.8.21.0015
TJRS,5003146-35.2025.8.21.1001,50031463520258211001,Apelação Cível,"Cláusulas Abusivas, Contratos Bancários, Revisão de Juros Remuneratórios, Capitalização/Anatocismo",https://www.tjrs.jus.br/site/busca-solr/index.html?q=5003146-35.2025.8.21.1001
TJRS,5010095-71.2026.8.21.0021,50100957120268210021,Procedimento Comum Cível,Contratos Bancários,https://www.tjrs.jus.br/site/busca-solr/index.html?q=5010095-71.2026.8.21.0021
TJRS,5002154-17.2022.8.21.0084,50021541720228210084,Apelação Cível,Contratos Bancários,https://www.tjrs.jus.br/site/busca-solr/index.html?q=5002154-17.2022.8.21.0084
TJRS,5080178-75.2026.8.21.0001,50801787520268210001,Execução de Título Extrajudicial,Contratos Bancários,https://www.tjrs.jus.br/site/busca-solr/index.html?q=5080178-75.2026.8.21.0001
TJRS,5047076-46.2023.8.21.0008,50470764620238210008,Apelação Cível,Contratos Bancários,https://www.tjrs.jus.br/site/busca-solr/index.html?q=5047076-46.2023.8.21.0008
TJRS,5101361-57.2026.8.21.7000,51013615720268217000,Agravo de Instrumento,"Contratos Bancários, Alienação Fiduciária, Interpretação / Revisão de Contrato, Atos Unilaterais",https://www.tjrs.jus.br/site/busca-solr/index.html?q=5101361-57.2026.8.21.7000
TJRS,5277207-07.2024.8.21.0001,52772070720248210001,Apelação Cível,"Contratos Bancários, Empréstimo consignado",https://www.tjrs.jus.br/site/busca-solr/index.html?q=5277207-07.2024.8.21.0001
TJSC,5001846-29.2026.8.24.0028,50018462920268240028,Procedimento Comum Cível,Contratos Bancários,https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5001846-29.2026.8.24.0028
TJSC,5039307-45.2026.8.24.0930,50393074520268240930,Execução de Título Extrajudicial,Contratos Bancários,https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5039307-45.2026.8.24.0930
TJSC,5039301-38.2026.8.24.0930,50393013820268240930,Cumprimento de sentença,Contratos Bancários,https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5039301-38.2026.8.24.0930
TJSC,5039300-53.2026.8.24.0930,50393005320268240930,Execução de Título Extrajudicial,Contratos Bancários,https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5039300-53.2026.8.24.0930
TJSC,5039298-83.2026.8.24.0930,50392988320268240930,Cumprimento de sentença,Contratos Bancários,https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5039298-83.2026.8.24.0930
TJSC,5039296-16.2026.8.24.0930,50392961620268240930,Procedimento Comum Cível,"Cláusulas Abusivas, Práticas Abusivas, Contratos Bancários",https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5039296-16.2026.8.24.0930
TJSC,5039293-61.2026.8.24.0930,50392936120268240930,Cumprimento de sentença,Contratos Bancários,https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5039293-61.2026.8.24.0930
TJSC,5039287-54.2026.8.24.0930,50392875420268240930,Execução de Título Extrajudicial,Contratos Bancários,https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5039287-54.2026.8.24.0930
TJSC,5039264-11.2026.8.24.0930,50392641120268240930,Procedimento Comum Cível,Contratos Bancários,https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5039264-11.2026.8.24.0930
TJSC,5000582-26.2026.8.24.0044,50005822620268240044,Execução de Título Extrajudicial,Contratos Bancários,https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5000582-26.2026.8.24.0044
TJSC,5039259-86.2026.8.24.0930,50392598620268240930,Cumprimento de sentença,"Contratos Bancários, Honorários Advocatícios ",https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5039259-86.2026.8.24.0930
TJSC,5039258-04.2026.8.24.0930,50392580420268240930,Cumprimento de sentença,"Contratos Bancários, Bancários, Tarifas",https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5039258-04.2026.8.24.0930
TJSC,5039250-27.2026.8.24.0930,50392502720268240930,Procedimento Comum Cível,Contratos Bancários,https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5039250-27.2026.8.24.0930
TJSC,5005721-71.2026.8.24.0039,50057217120268240039,Execução de Título Extrajudicial,Contratos Bancários,https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5005721-71.2026.8.24.0039
TJSC,5039248-57.2026.8.24.0930,50392485720268240930,Procedimento Comum Cível,Contratos Bancários,https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5039248-57.2026.8.24.0930
TJSC,5039242-50.2026.8.24.0930,50392425020268240930,Execução de Título Extrajudicial,Contratos Bancários,https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5039242-50.2026.8.24.0930
TJSC,5039240-80.2026.8.24.0930,50392408020268240930,Cumprimento de sentença,"Contratos Bancários, Sucumbenciais ",https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5039240-80.2026.8.24.0930
TJSC,5002122-67.2026.8.24.0058,50021226720268240058,Procedimento Comum Cível,Contratos Bancários,https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5002122-67.2026.8.24.0058
TJSC,5039231-21.2026.8.24.0930,50392312120268240930,Procedimento Comum Cível,Contratos Bancários,https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5039231-21.2026.8.24.0930
TJSC,5039229-51.2026.8.24.0930,50392295120268240930,Cumprimento de sentença,"Contratos Bancários, Sucumbenciais ",https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5039229-51.2026.8.24.0930
TJSC,5039225-14.2026.8.24.0930,50392251420268240930,Procedimento Comum Cível,Contratos Bancários,https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5039225-14.2026.8.24.0930
TJSC,5039216-52.2026.8.24.0930,50392165220268240930,Monitória,Contratos Bancários,https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5039216-52.2026.8.24.0930
TJSC,5039211-30.2026.8.24.0930,50392113020268240930,Cumprimento de sentença,"Contratos Bancários, Sucumbenciais ",https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5039211-30.2026.8.24.0930
TJSC,5039206-08.2026.8.24.0930,50392060820268240930,Monitória,Contratos Bancários,https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5039206-08.2026.8.24.0930
TJSC,5039204-38.2026.8.24.0930,50392043820268240930,Cumprimento de sentença,Contratos Bancários,https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5039204-38.2026.8.24.0930
TJSC,5039201-83.2026.8.24.0930,50392018320268240930,Execução de Título Extrajudicial,Contratos Bancários,https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5039201-83.2026.8.24.0930
TJSC,5039199-16.2026.8.24.0930,50391991620268240930,Cumprimento de sentença,Contratos Bancários,https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5039199-16.2026.8.24.0930
TJSC,5000375-96.2026.8.24.0021,50003759620268240021,Cumprimento de sentença,Contratos Bancários,https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5000375-96.2026.8.24.0021
TJSC,5039190-54.2026.8.24.0930,50391905420268240930,Cumprimento de sentença,Contratos Bancários,https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5039190-54.2026.8.24.0930
TJSC,5003606-32.2026.8.24.0054,50036063220268240054,Cumprimento de sentença,"Contratos Bancários, Valor da Execução / Cálculo / Atualização",https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5003606-32.2026.8.24.0054
TJSC,5039181-92.2026.8.24.0930,50391819220268240930,Cumprimento de sentença,"Contratos Bancários, Sucumbenciais ",https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5039181-92.2026.8.24.0930
TJSC,5003081-67.2026.8.24.0113,50030816720268240113,Procedimento Comum Cível,Contratos Bancários,https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5003081-67.2026.8.24.0113
TJSC,5039177-55.2026.8.24.0930,50391775520268240930,Cumprimento de sentença,"Contratos Bancários, Sucumbenciais ",https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5039177-55.2026.8.24.0930
TJSC,5003605-47.2026.8.24.0054,50036054720268240054,Cumprimento de sentença,"Contratos Bancários, Valor da Execução / Cálculo / Atualização",https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5003605-47.2026.8.24.0054
TJSC,5039173-18.2026.8.24.0930,50391731820268240930,Execução de Título Extrajudicial,Contratos Bancários,https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5039173-18.2026.8.24.0930
TJSC,5039169-78.2026.8.24.0930,50391697820268240930,Cumprimento de sentença,"Contratos Bancários, Sucumbenciais ",https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5039169-78.2026.8.24.0930
TJSC,5000826-19.2026.8.24.0055,50008261920268240055,Execução de Título Extrajudicial,Contratos Bancários,https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5000826-19.2026.8.24.0055
TJSC,5000483-54.2026.8.24.0077,50004835420268240077,Produção Antecipada da Prova,Contratos Bancários,https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5000483-54.2026.8.24.0077
TJSC,5039163-71.2026.8.24.0930,50391637120268240930,Execução de Título Extrajudicial,Contratos Bancários,https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5039163-71.2026.8.24.0930
TJSC,5039161-04.2026.8.24.0930,50391610420268240930,Cumprimento de sentença,"Contratos Bancários, Sucumbenciais ",https://esaj.tjsc.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=5039161-04.2026.8.24.0930
TJSE,0000408-80.2015.8.25.0070,00004088020158250070,Apelação Cível,Contratos Bancários,https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0000408-80.2015.8.25.0070
TJSE,0000530-89.2026.8.25.0076,00005308920268250076,Execução de Título Extrajudicial,Contratos Bancários,https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0000530-89.2026.8.25.0076
TJSE,0001263-61.2026.8.25.0074,00012636120268250074,Execução de Título Extrajudicial,Contratos Bancários,https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0001263-61.2026.8.25.0074
TJSE,0004356-02.2026.8.25.0084,00043560220268250084,Procedimento do Juizado Especial Cível,"Indenização por Dano Material, Contratos Bancários",https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0004356-02.2026.8.25.0084
TJSE,0004611-24.2025.8.25.0074,00046112420258250074,Recurso Inominado Cível,"Liminar , Indenização por Dano Moral, Práticas Abusivas, Contratos Bancários, Direito Autoral, Direito de Imagem, Empréstimo consignado, Indenização por Dano Moral",https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0004611-24.2025.8.25.0074
TJSE,0008814-23.2026.8.25.0000,00088142320268250000,Agravo de Instrumento,Contratos Bancários,https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0008814-23.2026.8.25.0000
TJSE,0008820-30.2026.8.25.0000,00088203020268250000,Embargos de Declaração Cível,"Vícios Formais da Sentença, Contratos Bancários",https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0008820-30.2026.8.25.0000
